slug,html_present,html_sha256,download_url,question_text_len,title_text_len,stem_text_len,stem_source,cleaned_text_len,has_latex,has_dynamic_vars,has_image_dep,has_graphie,graphie_only_no_question_text,has_multiple_choice,intelligible,duplicate_html_slugs,response_count,area,is_math_domain,eligible_for_llm
basic_concepts_of_probability_2,True,b0b415cb104bbf39ac56d6af4418fb72ddc84993b3ba8ba0991a57a9c6f79d47,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/basic_concepts_of_probability_2.html,40,8.0,40.0,question_div,3340,True,True,True,True,False,False,True,0,1275,probability-statistics,True,True
basic_graph_and_composite_graph_area,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/basic_graph_and_composite_graph_area.html,0,,,,0,False,False,False,False,,False,False,0,629,geometry,True,False
calculating_averages_advanced,True,5d26a2dda1332ec21778ecca1d435d3b196ddeee9186ebfd678c44debd352d4b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/calculating_averages_advanced.html,1263,10.0,1263.0,question_div,3203,True,True,True,True,False,False,True,0,509,probability-statistics,True,True
calculation_of_proportions,True,4232f5d2b823856a0e29941a6b7c166aad1cd403b3afda7ca8f48bbc02e371eb,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/calculation_of_proportions.html,39,3.0,39.0,question_div,1239,True,True,False,False,False,False,True,0,1258,arithmetic,True,True
calculations_using_similar_shapes,True,fdc3cdae79180e57590f4fbbce0d1958fc74a9973935d507d2184793d43b4df6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/calculations_using_similar_shapes.html,792,12.0,792.0,question_div,9395,True,True,True,True,False,False,True,0,1136,geometry,True,True
chain_rule_1,True,aa17b702c072ee1ea6a5cf4a15a99eb5f967cf8759853838da812e134571b5f6,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/chain_rule_1.html,447,12.0,447.0,question_div,1973,True,True,False,False,False,True,True,0,2787,calculus,True,True
chickens_and_rabbits_questions,True,fa6f5ea2d894743edc7c226a6c77d295c040318be9231d9979fde86d58e42ca4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/chickens_and_rabbits_questions.html,44,4.0,44.0,question_div,2899,True,True,False,False,False,False,True,0,3936,arithmetic,True,True
circles_and_arcs,True,4d93ed5732efe5c46228966a2510f36429f4ac2a51793514c3274f137a5db69f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/circles_and_arcs.html,849,3.0,849.0,question_div,1867,True,True,True,True,False,False,True,0,8910,geometry,True,True
circumferential_angle,True,30eb73cf15ac39ff895911de8b8ea46519af2efd2772908fd23408a2705d10f2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/circumferential_angle.html,716,3.0,716.0,question_div,5808,True,True,True,True,False,False,True,0,2880,geometry,True,True
combinations_of_polynomials,True,55946112d595df6079deb2646a4a96cf3723ef9842ab2fc3c81cbc3a9f09d24f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/combinations_of_polynomials.html,56,9.0,56.0,question_div,2072,True,True,False,False,False,False,True,0,6724,algebra,True,True
combining_like_terms_1,True,6b00b6a953a9fe2988f6e151fa2d87248f9f2d58dc98232f6832fe592c497557,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/combining_like_terms_1.html,68,7.0,68.0,question_div,4900,True,True,False,False,False,False,True,0,52627,algebra,True,True
combining_like_terms_2,True,be4eaf1637e9f882f76847b6546d95d6e3b06a7e60d611f64c91283b942a44a1,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/combining_like_terms_2.html,59,7.0,59.0,question_div,4953,True,True,False,False,False,False,True,0,28736,algebra,True,True
combining_like_terms_with_two_variables,True,a140f23c7ee223b82b8dd3fbae0276212830c388ae5f6f79ded0c532dc2624fd,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/combining_like_terms_with_two_variables.html,128,9.0,128.0,question_div,2461,True,True,False,False,False,False,True,0,5822,algebra,True,True
common_factor,True,239fec9da7654727dc2ae55a3100a52ad0ab886eee033c0807a6b88f1f590a63,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/common_factor.html,49,9.0,49.0,question_div,1614,True,True,False,False,False,False,True,0,4726,algebra,True,True
common_factor_advance,True,eb9025f3da03dda0854eba8ffa549400ed1b78ed506e682b8b2e9b73551c0971,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/common_factor_advance.html,73,13.0,73.0,question_div,2003,True,True,False,False,False,False,True,0,34,algebra,True,True
common_factors_of_a_polynomial_2,True,0e8097c0b4adee8c46e9a83a8e0bfe2fd3fa76b676b480cd0d97fe579080a3c9,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/common_factors_of_a_polynomial_2.html,64,32.0,64.0,question_div,365,False,True,True,True,False,True,True,0,1,algebra,True,True
common_form_for_life,True,8cc72a4289525a069909175bb87db2fc0c8bd5c59b5e3a711f6e9e9b3c4567c4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/common_form_for_life.html,159,19.0,159.0,question_div,10556,True,True,True,True,False,True,True,0,16660,probability-statistics,True,True
comparing_absolute_values,True,cf61ce73483c552995c0c9752355b6bc0a2be1a31e00a4966c62e16dfd4c8640,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/comparing_absolute_values.html,71,5.0,71.0,question_div,695,False,True,True,True,False,True,True,0,75024,algebra,True,True
comparing_fractions_1,True,81ff1d5d4216d7f3658f29749dd4f72015011d3ead4e6479baf2c8efb67ca6eb,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/comparing_fractions_1.html,79,5.0,79.0,question_div,1489,True,True,True,True,False,True,True,0,45200,arithmetic,True,True
comparing_fractions_2,True,74942f9a83581308fb955b8b5d4e1329043202223b9aa6fa8aa2b5e95b65a5b5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/comparing_fractions_2.html,67,8.0,67.0,question_div,829,True,True,False,False,False,True,True,0,45265,arithmetic,True,True
comparing_improper_fractions_and_mixed_numbers,True,5d3a474aa2bdb69afd5281cfb2b63abce1d4bc359d47f233e0613986e391fe5f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/comparing_improper_fractions_and_mixed_numbers.html,105,12.0,105.0,question_div,2646,True,True,False,False,False,True,True,0,34439,arithmetic,True,True
comparing_with_multiplication,True,2d2489f803a76b884385408dfa0ee709ebd3ba770657b91312863b20ac969c0d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/comparing_with_multiplication.html,56,5.0,56.0,question_div,7574,True,True,True,True,False,False,True,0,4256,arithmetic,True,True
comparison_between_numbers_within_ten,True,5a802c141f02995f16fd462dfda577a2c41e709b7dcc8eac59de79afbbaec984,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/comparison_between_numbers_within_ten.html,25,13.0,25.0,question_div,5871,True,True,True,True,False,False,True,0,89939,arithmetic,True,True
comparison_between_numbers_within_ten_0.5,True,30089201b454711975b578072c64af058d929ffa340fc013fa3fd4ee8e7145a5,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/comparison_between_numbers_within_ten_0.5.html,15,13.0,15.0,question_div,2890,True,True,True,True,False,False,True,0,7025,arithmetic,True,True
complementary_and_supplementary_angles,True,66222878e99220a5c14b8cec7ffce30e72d777e0b43b92bcdfc82c179a27be5a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/complementary_and_supplementary_angles.html,0,38.0,38.0,title_fallback,38,False,False,False,False,False,False,True,0,11220,analytic-geometry,True,True
complementary_angles,True,2f26ebbf2f507c79f7a7cbca3c1161ed84cfa4e1701d3cf95a02a19e8a2f23c3,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/complementary_angles.html,904,20.0,904.0,question_div,1282,True,True,True,True,False,False,True,0,15354,analytic-geometry,True,True
completing_the_square_1,True,cd95c36ea7f4c3befcd4181211838d3da07462e7cecc16521fcf40542d8f79f1,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/completing_the_square_1.html,31,5.0,31.0,question_div,1013,True,True,False,False,False,False,True,0,8485,algebra,True,True
completing_the_square_1_new,True,abec81b859bb0d8ea2956d06803a06ab7f532e7707c87e0664d76008d1406602,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/completing_the_square_1_new.html,63,5.0,63.0,question_div,1277,True,True,False,False,False,False,True,0,7,algebra,True,True
completing_the_square_2,True,51c3f4819894b6a76b9a6c262b8274980dbaa3d8af37f9b2661a54cb85119704,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/completing_the_square_2.html,31,5.0,31.0,question_div,2040,True,True,False,False,False,False,True,0,4291,algebra,True,True
complex_fraction,True,a47a7cd0117a2080f3021989b7a42de55cf42dff35b57fa3e36347adb37ef13d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/complex_fraction.html,229,5.0,229.0,question_div,887,True,True,True,True,False,False,True,0,939,arithmetic,True,True
composite_numbers,True,665ce2ac5748258abc19101c0d74364bc5a684580bd88c25e55a4b3b5e4d5e40,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/composite_numbers.html,65,7.0,65.0,question_div,388,True,True,False,False,False,True,True,0,142092,arithmetic,True,True
compound_inequalities,True,445edecc54c7bb4516e37585fa0297070430e768da653e46390fa2c929a62884,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/compound_inequalities.html,205,5.0,205.0,question_div,5391,True,True,True,True,False,True,True,0,8464,algebra,True,True
computing_law_with_power,True,bc9f544144cb98d8f9101960b6d1a7cbc9556177b72e4951d0cc81f823d61302,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/computing_law_with_power.html,65,9.0,65.0,question_div,515,True,True,False,False,False,False,True,0,6220,algebra,True,True
concepts_related_to_diamond,True,1f46467007d588b09e6e6497064062306cf1963b81ef13e552725067a24df073,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/concepts_related_to_diamond.html,1191,8.0,1191.0,question_div,6710,True,True,True,True,False,False,True,0,322,geometry,True,True
concepts_related_to_kite,True,4edc6610d22dfc1b864ca958e2928de0bb1892eedfa62d1d470fb00d46ce15ea,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/concepts_related_to_kite.html,1021,8.0,1021.0,question_div,7786,True,True,True,True,False,False,True,0,409,geometry,True,True
concepts_related_to_parallelogram,True,9d651ad006d360dadcc36bef1e81796df2e59c380c25e144c7cfe1b2cc474ed1,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/concepts_related_to_parallelogram.html,772,11.0,772.0,question_div,14666,True,True,True,True,False,False,True,0,273,geometry,True,True
conditional_statements_2,True,d2978d3153d44c0440cf77d98f6dbd178b3d8fd178549d655f91982ed06ab064,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/conditional_statements_2.html,40,24.0,40.0,question_div,6309,True,True,True,True,False,False,True,0,7837,logics,False,False
conditional_statements_and_truth_value,True,a245c80fbedb83702468ffad355a0add495c0d7f97709bf0e7e1447de683c7d0,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/conditional_statements_and_truth_value.html,16,38.0,16.0,question_div,5654,False,True,False,False,False,True,True,0,2701,logics,False,False
cone_surface_arc,True,0c3bf9fa0b2bb09b43486cbd373be3df294caae66523d47ddda7c33fd4dfb32f,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/cone_surface_arc.html,320,9.0,320.0,question_div,2236,True,True,True,True,False,False,True,0,2436,geometry,True,True
congruency_postulates,True,59b5d61ee4113771a765d1528990db10258554a0675fe088a916dd1e8ac0c16a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/congruency_postulates.html,620,8.0,620.0,question_div,5539,True,True,True,True,False,False,True,0,51553,geometry,True,True
congruent_angles,True,e79f2b4c69eaba9841168de24c25c9f7816024a29bdf1257b1c1688d816e77c3,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/congruent_angles.html,1011,5.0,1011.0,question_div,2181,False,True,True,True,False,False,True,0,22236,geometry,True,True
congruent_segments,True,72417636c53a955a01c5d3014ab3f2421490cc4d6d57ab8af37107e680e5a9ad,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/congruent_segments.html,981,5.0,981.0,question_div,1560,True,True,True,True,False,True,True,0,28256,analytic-geometry,True,True
congruent_triangles_1,True,9d4a4e5f5fae04b75a3be88ec08d507aabedc8c2ad4fc104eb34bdbb39e6d180,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/congruent_triangles_1.html,201,7.0,201.0,question_div,2000,False,True,True,True,False,True,True,0,71916,geometry,True,True
congruent_triangles_2,True,6d771e44ff6553d4fa9405fa821b798ddfa30f379cd73fc45d866795b8f54b4b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/congruent_triangles_2.html,107,7.0,107.0,question_div,3874,True,True,True,True,False,False,True,0,19077,geometry,True,True
constant_function_and_a_fuction,False,,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/constant_function_and_a_fuction.html,0,,,,0,False,False,False,False,,False,False,0,866,algebra,True,False
converse_inverse_and_contrapositive,True,595b1e799cf8639a8e99aa1494dce59ffd5a98ebdf232f54f8db3c41f1a87c49,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converse_inverse_and_contrapositive.html,74,37.0,74.0,question_div,4265,True,True,False,False,False,True,True,0,13670,logics,False,False
converting_between_point_slope_and_slope_intercept,True,bcae8419e907cb0c764c96f1e8e6dbbbb5b6b0a3fbeaa978d6a331cb70c920bd,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_between_point_slope_and_slope_intercept.html,126,10.0,126.0,question_div,530,True,True,False,False,False,False,True,0,440,algebra,True,True
converting_between_slope_intercept_and_standard_form,True,7207dbab198e303f32feb1e8dd826763750ed13326c5af58d120631adf695359,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_between_slope_intercept_and_standard_form.html,139,10.0,139.0,question_div,1505,True,True,True,True,False,False,True,0,484,algebra,True,True
converting_decimals_to_fractions_1,True,a6811ba6c0652afee6fb5aeda4029964b91e7f2069818c489bf74da53500fe85,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_decimals_to_fractions_1.html,81,10.0,81.0,question_div,502,False,True,False,False,False,False,True,0,16124,arithmetic,True,True
converting_decimals_to_fractions_2,True,09ee08228bc4c4d22b19c3e4dcfa1501b6db3db35408fc7b82e930ef00959e0b,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_decimals_to_fractions_2.html,214,10.0,214.0,question_div,927,False,True,False,False,False,False,True,0,8394,arithmetic,True,True
converting_decimals_to_percents,True,1c4af778ef805f79a63d9575758d2e336f2935014bfedd1e0afcbc9e5eb0a31a,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_decimals_to_percents.html,66,9.0,66.0,question_div,378,True,True,False,False,False,False,True,0,78926,arithmetic,True,True
converting_fractions_to_decimals,True,9bbdf75a8d284d2d2a496abd0ed2a20dec85bf91fce2761a6b946eb4b3359af0,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_fractions_to_decimals.html,214,7.0,214.0,question_div,509,True,True,True,True,False,False,True,0,29750,arithmetic,True,True
converting_mixed_numbers_and_improper_fractions,True,ab970023adce95accebeccf973d5ee9349db87fb77cd58e883dc6cd3488181db,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_mixed_numbers_and_improper_fractions.html,171,12.0,171.0,question_div,2666,True,True,True,True,False,False,True,0,35194,arithmetic,True,True
converting_percents_to_decimals,True,b5c6f87b3a5ecd7cf9be705a9a09f72778fd3c70b55a3e0b76c8fac5aeffc07d,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_percents_to_decimals.html,103,8.0,103.0,question_div,280,True,True,False,False,False,False,True,0,64611,arithmetic,True,True
converting_repeating_decimals_to_fractions_1,True,5ff7aec4d3f4124fc1b3b01e0fed65957ec63b905f2e0364232c0bdf352eb3d4,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_repeating_decimals_to_fractions_1.html,51,13.0,51.0,question_div,799,True,True,False,False,False,False,True,0,1565,algebra,True,True
converting_repeating_decimals_to_fractions_2,True,e00de34ee80f8e70207e4e0fab0525c0f47dec10b9d4d60fc08b6ba2d6c7eac2,https://raw.githubusercontent.com/junyiacademy/junyiexercise/master/exercises/converting_repeating_decimals_to_fractions_2.html,51,13.0,51.0,question_div,1190,True,True,False,False,False,False,True,0,1297,algebra,True,True
